"paID","waterBuffer","landQualityMin","qualitySurface","kernelScale","metricVariant","nonProtectedPenalty","factorOrder","nameEco","paPriority","paArea","priority","scnID"
5791,0,0,"Kennedy",5,"intactness",1,420,"MontaneCordillera",2,61553599.6317583,5,3444
5943,0,0,"Kennedy",5,"intactness",1,422,"MontaneCordillera",2,3439597.2409156,5,3445
5966,0,0,"Kennedy",5,"intactness",1,423,"MontaneCordillera",2,2570843.97365248,5,3446
6048,0,0,"Kennedy",5,"intactness",1,424,"MontaneCordillera",2,1831527.7846675,5,3447
6061,0,0,"Kennedy",5,"intactness",1,426,"MontaneCordillera",2,1184135.88131069,5,3448
6095,0,0,"Kennedy",5,"intactness",1,428,"BorealPlains",2,18552930.7709648,5,3449
6097,0,0,"Kennedy",5,"intactness",1,429,"BorealPlains",2,12977155.1113708,5,3450
6112,0,0,"Kennedy",5,"intactness",1,430,"BorealPlains",2,37066805.4155231,5,3451
6128,0,0,"Kennedy",5,"intactness",1,431,"BorealPlains",2,57253354.02807,5,3452
6244,0,0,"Kennedy",5,"intactness",1,435,"BorealPlains",2,111127482.124188,5,3453
6282,0,0,"Kennedy",5,"intactness",1,436,"BorealPlains",2,899726942.1395,5,3454
6347,0,0,"Kennedy",5,"intactness",1,437,"BorealPlains",2,1800233.32231662,5,3455
6383,0,0,"Kennedy",5,"intactness",1,439,"MixedWoodPlains",2,7903279.12826236,5,3456
6458,0,0,"Kennedy",5,"intactness",1,440,"MixedWoodPlains",2,18735385.5384617,5,3457
6465,0,0,"Kennedy",5,"intactness",1,441,"MixedWoodPlains",2,4534440.18621595,5,3458
6570,0,0,"Kennedy",5,"intactness",1,443,"MixedWoodPlains",2,12969423.4431555,5,3459
6604,0,0,"Kennedy",5,"intactness",1,444,"MixedWoodPlains",2,2020181.81944764,5,3460
6657,0,0,"Kennedy",5,"intactness",1,446,"MixedWoodPlains",2,1453656.87188418,5,3461
6701,0,0,"Kennedy",5,"intactness",1,447,"MixedWoodPlains",2,1741335.17866715,5,3462
1000,0,100,"Kennedy",5,"intactness",1,448,"HudsonPlains",2,1161540174.27311,5,3463
1006,0,100,"Kennedy",5,"intactness",1,449,"HudsonPlains",2,1339093516.82043,5,3464
1010,0,100,"Kennedy",5,"intactness",1,451,"HudsonPlains",2,254099442.838707,5,3465
1011,0,100,"Kennedy",5,"intactness",1,452,"HudsonPlains",2,68971423.92211,5,3466
1016,0,100,"Kennedy",5,"intactness",1,453,"HudsonPlains",2,1077842547.66938,5,3467
1021,0,100,"Kennedy",5,"intactness",1,456,"HudsonPlains",2,191294218.46527,5,3468
1023,0,100,"Kennedy",5,"intactness",1,457,"HudsonPlains",2,164722707.185768,5,3469
1032,0,100,"Kennedy",5,"intactness",1,459,"SouthernArctic",2,414760788.212914,5,3470
1033,0,100,"Kennedy",5,"intactness",1,460,"SouthernArctic",2,9695838018.84025,5,3471
1036,0,100,"Kennedy",5,"intactness",1,461,"SouthernArctic",2,286629596.850168,5,3472
1042,0,100,"Kennedy",5,"intactness",1,463,"SouthernArctic",2,133467109.742787,5,3473
1047,0,100,"Kennedy",5,"intactness",1,465,"SouthernArctic",2,3868662413.78,5,3474
1048,0,100,"Kennedy",5,"intactness",1,466,"SouthernArctic",2,190884996.466576,5,3475
1051,0,100,"Kennedy",5,"intactness",1,467,"SouthernArctic",2,811626282.11484,5,3476
1416,0,100,"Kennedy",5,"intactness",1,468,"BorealShield",2,47923574.4780236,5,3477
2401,0,100,"Kennedy",5,"intactness",1,470,"BorealShield",2,2004196.33420272,5,3478
3115,0,100,"Kennedy",5,"intactness",1,471,"BorealShield",2,2472394.60186772,5,3479
3331,0,100,"Kennedy",5,"intactness",1,473,"BorealShield",2,1299245.11083464,5,3480
3368,0,100,"Kennedy",5,"intactness",1,474,"BorealShield",2,102728733.082227,5,3481
3388,0,100,"Kennedy",5,"intactness",1,475,"BorealShield",2,1762643.4458769,5,3482
3908,0,100,"Kennedy",5,"intactness",1,476,"BorealShield",2,1031829.74271823,5,3483
4345,0,100,"Kennedy",5,"intactness",1,479,"AtlanticMaritime",2,86275625.9584837,5,3484
4490,0,100,"Kennedy",5,"intactness",1,481,"AtlanticMaritime",2,4801569.97429797,5,3485
4655,0,100,"Kennedy",5,"intactness",1,483,"AtlanticMaritime",2,1950065.50563364,5,3486
4676,0,100,"Kennedy",5,"intactness",1,484,"AtlanticMaritime",2,13173183.017264,5,3487
4707,0,100,"Kennedy",5,"intactness",1,485,"AtlanticMaritime",2,5811285.68539914,5,3488
4789,0,100,"Kennedy",5,"intactness",1,486,"AtlanticMaritime",2,2974722.4185276,5,3489
4839,0,100,"Kennedy",5,"intactness",1,487,"AtlanticMaritime",2,8508485.40084783,5,3490
4910,0,100,"Kennedy",5,"intactness",1,488,"BorealCordillera",2,9659158.97212363,5,3491
4916,0,100,"Kennedy",5,"intactness",1,489,"BorealCordillera",2,2047882643.18957,5,3492
4943,0,100,"Kennedy",5,"intactness",1,491,"BorealCordillera",2,6663859785.72811,5,3493
4951,0,100,"Kennedy",5,"intactness",1,493,"BorealCordillera",2,563582957.83545,5,3494
4953,0,100,"Kennedy",5,"intactness",1,494,"BorealCordillera",2,78232224.733573,5,3495
4955,0,100,"Kennedy",5,"intactness",1,495,"BorealCordillera",2,430674303.770189,5,3496
4982,0,100,"Kennedy",5,"intactness",1,498,"BorealCordillera",2,2980075315.17976,5,3497
4984,0,100,"Kennedy",5,"intactness",1,499,"TaigaPlains",2,4351152.75972636,5,3498
4995,0,100,"Kennedy",5,"intactness",1,501,"TaigaCordillera",2,1345452148.1651,5,3499
5010,0,100,"Kennedy",5,"intactness",1,502,"TaigaCordillera",2,434550441.303265,5,3500
5020,0,100,"Kennedy",5,"intactness",1,504,"TaigaPlains",2,2139123.64128733,5,3501
5033,0,100,"Kennedy",5,"intactness",1,506,"TaigaPlains",2,17924963.0637585,5,3502
5035,0,100,"Kennedy",5,"intactness",1,507,"TaigaPlains",2,112810267.999969,5,3503
5036,0,100,"Kennedy",5,"intactness",1,508,"TaigaPlains",2,17425864.1689697,5,3504
5038,0,100,"Kennedy",5,"intactness",1,509,"TaigaPlains",2,167092328.346783,5,3505
5039,0,100,"Kennedy",5,"intactness",1,510,"TaigaPlains",2,51814189.9648372,5,3506
5044,0,100,"Kennedy",5,"intactness",1,511,"TaigaCordillera",2,56883723.1607253,5,3507
5088,0,100,"Kennedy",5,"intactness",1,513,"PacificMaritime",2,35307088.2923894,5,3508
5166,0,100,"Kennedy",5,"intactness",1,514,"PacificMaritime",2,80872895.5042943,5,3509
5193,0,100,"Kennedy",5,"intactness",1,515,"PacificMaritime",2,60535445.7905663,5,3510
5238,0,100,"Kennedy",5,"intactness",1,517,"PacificMaritime",2,2210248.49139888,5,3511
5323,0,100,"Kennedy",5,"intactness",1,518,"PacificMaritime",2,2230830.68056081,5,3512
5383,0,100,"Kennedy",5,"intactness",1,519,"PacificMaritime",2,127985362.34401,5,3513
5405,0,100,"Kennedy",5,"intactness",1,521,"PacificMaritime",2,8232438.02187151,5,3514
5418,0,100,"Kennedy",5,"intactness",1,522,"NorthernArctic",2,748618026.390739,5,3515
5420,0,100,"Kennedy",5,"intactness",1,523,"NorthernArctic",2,44301451.6401584,5,3516
5424,0,100,"Kennedy",5,"intactness",1,526,"NorthernArctic",2,21778688.8078423,5,3517
5425,0,100,"Kennedy",5,"intactness",1,527,"NorthernArctic",2,9841317469.57611,5,3518
5428,0,100,"Kennedy",5,"intactness",1,528,"NorthernArctic",2,12092672612.0828,5,3519
5429,0,100,"Kennedy",5,"intactness",1,529,"NorthernArctic",2,240228159.52647,5,3520
5431,0,100,"Kennedy",5,"intactness",1,531,"ArcticCordillera",2,18650522676.0269,5,3521
5434,0,100,"Kennedy",5,"intactness",1,533,"NorthernArctic",2,214682545.001562,5,3522
5435,0,100,"Kennedy",5,"intactness",1,534,"ArcticCordillera",2,21943041321.4639,5,3523
5440,0,100,"Kennedy",5,"intactness",1,536,"ArcticCordillera",2,1442361973.27351,5,3524
5441,0,100,"Kennedy",5,"intactness",1,537,"ArcticCordillera",2,9854650437.36558,5,3525
5443,0,100,"Kennedy",5,"intactness",1,539,"ArcticCordillera",2,2833836241.44385,5,3526
5444,0,100,"Kennedy",5,"intactness",1,540,"ArcticCordillera",2,4427546112.69744,5,3527
5448,0,100,"Kennedy",5,"intactness",1,542,"TaigaCordillera",2,74709131.5719082,5,3528
5451,0,100,"Kennedy",5,"intactness",1,544,"TaigaCordillera",2,33885372.6352008,5,3529
5452,0,100,"Kennedy",5,"intactness",1,545,"TaigaCordillera",2,42854035.7547615,5,3530
5453,0,100,"Kennedy",5,"intactness",1,546,"TaigaCordillera",2,91595877.6295236,5,3531
5455,0,100,"Kennedy",5,"intactness",1,547,"TaigaShield",2,7946951542.00183,5,3532
5456,0,100,"Kennedy",5,"intactness",1,548,"TaigaShield",2,282011320.50411,5,3533
5460,0,100,"Kennedy",5,"intactness",1,550,"TaigaShield",2,1659772283.4412,5,3534
5462,0,100,"Kennedy",5,"intactness",1,551,"TaigaShield",2,322061958.328503,5,3535
5468,0,100,"Kennedy",5,"intactness",1,553,"TaigaShield",2,1631113213.7612,5,3536
5472,0,100,"Kennedy",5,"intactness",1,555,"TaigaShield",2,7635850193.98625,5,3537
5473,0,100,"Kennedy",5,"intactness",1,556,"TaigaShield",2,393137993.283228,5,3538
5557,0,100,"Kennedy",5,"intactness",1,558,"Prairies",2,16929846.2842305,5,3539
5582,0,100,"Kennedy",5,"intactness",1,560,"Prairies",2,98196183.2487189,5,3540
5592,0,100,"Kennedy",5,"intactness",1,561,"Prairies",2,406453500.529985,5,3541
5655,0,100,"Kennedy",5,"intactness",1,563,"Prairies",2,18243034.5693497,5,3542
5666,0,100,"Kennedy",5,"intactness",1,564,"Prairies",2,177083226.766852,5,3543
5706,0,100,"Kennedy",5,"intactness",1,565,"Prairies",2,8504824.90779724,5,3544
5710,0,100,"Kennedy",5,"intactness",1,566,"Prairies",2,3218498.59068641,5,3545
5753,0,100,"Kennedy",5,"intactness",1,567,"MontaneCordillera",2,395007009.114774,5,3546
5765,0,100,"Kennedy",5,"intactness",1,568,"MontaneCordillera",2,1562991.96121907,5,3547
5791,0,100,"Kennedy",5,"intactness",1,569,"MontaneCordillera",2,61553599.6317583,5,3548
5943,0,100,"Kennedy",5,"intactness",1,571,"MontaneCordillera",2,3439597.2409156,5,3549
5966,0,100,"Kennedy",5,"intactness",1,572,"MontaneCordillera",2,2570843.97365248,5,3550
6048,0,100,"Kennedy",5,"intactness",1,573,"MontaneCordillera",2,1831527.7846675,5,3551
6061,0,100,"Kennedy",5,"intactness",1,575,"MontaneCordillera",2,1184135.88131069,5,3552
6095,0,100,"Kennedy",5,"intactness",1,577,"BorealPlains",2,18552930.7709648,5,3553
6097,0,100,"Kennedy",5,"intactness",1,578,"BorealPlains",2,12977155.1113708,5,3554
6112,0,100,"Kennedy",5,"intactness",1,579,"BorealPlains",2,37066805.4155231,5,3555
6128,0,100,"Kennedy",5,"intactness",1,580,"BorealPlains",2,57253354.02807,5,3556
6244,0,100,"Kennedy",5,"intactness",1,584,"BorealPlains",2,111127482.124188,5,3557
6282,0,100,"Kennedy",5,"intactness",1,585,"BorealPlains",2,899726942.1395,5,3558
6347,0,100,"Kennedy",5,"intactness",1,586,"BorealPlains",2,1800233.32231662,5,3559
6383,0,100,"Kennedy",5,"intactness",1,588,"MixedWoodPlains",2,7903279.12826236,5,3560
6458,0,100,"Kennedy",5,"intactness",1,589,"MixedWoodPlains",2,18735385.5384617,5,3561
6465,0,100,"Kennedy",5,"intactness",1,590,"MixedWoodPlains",2,4534440.18621595,5,3562
6570,0,100,"Kennedy",5,"intactness",1,592,"MixedWoodPlains",2,12969423.4431555,5,3563
6604,0,100,"Kennedy",5,"intactness",1,593,"MixedWoodPlains",2,2020181.81944764,5,3564
6657,0,100,"Kennedy",5,"intactness",1,595,"MixedWoodPlains",2,1453656.87188418,5,3565
6701,0,100,"Kennedy",5,"intactness",1,596,"MixedWoodPlains",2,1741335.17866715,5,3566
1000,0,0,"Kennedy",20,"intactness",1,895,"HudsonPlains",2,1161540174.27311,5,3567
1006,0,0,"Kennedy",20,"intactness",1,896,"HudsonPlains",2,1339093516.82043,5,3568
1010,0,0,"Kennedy",20,"intactness",1,898,"HudsonPlains",2,254099442.838707,5,3569
1011,0,0,"Kennedy",20,"intactness",1,899,"HudsonPlains",2,68971423.92211,5,3570
1016,0,0,"Kennedy",20,"intactness",1,900,"HudsonPlains",2,1077842547.66938,5,3571
1021,0,0,"Kennedy",20,"intactness",1,903,"HudsonPlains",2,191294218.46527,5,3572
1023,0,0,"Kennedy",20,"intactness",1,904,"HudsonPlains",2,164722707.185768,5,3573
1032,0,0,"Kennedy",20,"intactness",1,906,"SouthernArctic",2,414760788.212914,5,3574
1033,0,0,"Kennedy",20,"intactness",1,907,"SouthernArctic",2,9695838018.84025,5,3575
1036,0,0,"Kennedy",20,"intactness",1,908,"SouthernArctic",2,286629596.850168,5,3576
1042,0,0,"Kennedy",20,"intactness",1,910,"SouthernArctic",2,133467109.742787,5,3577
1047,0,0,"Kennedy",20,"intactness",1,912,"SouthernArctic",2,3868662413.78,5,3578
1048,0,0,"Kennedy",20,"intactness",1,913,"SouthernArctic",2,190884996.466576,5,3579
1051,0,0,"Kennedy",20,"intactness",1,914,"SouthernArctic",2,811626282.11484,5,3580
1416,0,0,"Kennedy",20,"intactness",1,915,"BorealShield",2,47923574.4780236,5,3581
2401,0,0,"Kennedy",20,"intactness",1,917,"BorealShield",2,2004196.33420272,5,3582
3115,0,0,"Kennedy",20,"intactness",1,918,"BorealShield",2,2472394.60186772,5,3583
3331,0,0,"Kennedy",20,"intactness",1,920,"BorealShield",2,1299245.11083464,5,3584
3368,0,0,"Kennedy",20,"intactness",1,921,"BorealShield",2,102728733.082227,5,3585
3388,0,0,"Kennedy",20,"intactness",1,922,"BorealShield",2,1762643.4458769,5,3586
3908,0,0,"Kennedy",20,"intactness",1,923,"BorealShield",2,1031829.74271823,5,3587
4345,0,0,"Kennedy",20,"intactness",1,926,"AtlanticMaritime",2,86275625.9584837,5,3588
4490,0,0,"Kennedy",20,"intactness",1,928,"AtlanticMaritime",2,4801569.97429797,5,3589
4655,0,0,"Kennedy",20,"intactness",1,930,"AtlanticMaritime",2,1950065.50563364,5,3590
4676,0,0,"Kennedy",20,"intactness",1,931,"AtlanticMaritime",2,13173183.017264,5,3591
4707,0,0,"Kennedy",20,"intactness",1,932,"AtlanticMaritime",2,5811285.68539914,5,3592
4789,0,0,"Kennedy",20,"intactness",1,933,"AtlanticMaritime",2,2974722.4185276,5,3593
4839,0,0,"Kennedy",20,"intactness",1,934,"AtlanticMaritime",2,8508485.40084783,5,3594
4910,0,0,"Kennedy",20,"intactness",1,935,"BorealCordillera",2,9659158.97212363,5,3595
4916,0,0,"Kennedy",20,"intactness",1,936,"BorealCordillera",2,2047882643.18957,5,3596
4943,0,0,"Kennedy",20,"intactness",1,938,"BorealCordillera",2,6663859785.72811,5,3597
4951,0,0,"Kennedy",20,"intactness",1,940,"BorealCordillera",2,563582957.83545,5,3598
4953,0,0,"Kennedy",20,"intactness",1,941,"BorealCordillera",2,78232224.733573,5,3599
4955,0,0,"Kennedy",20,"intactness",1,942,"BorealCordillera",2,430674303.770189,5,3600
4982,0,0,"Kennedy",20,"intactness",1,945,"BorealCordillera",2,2980075315.17976,5,3601
4984,0,0,"Kennedy",20,"intactness",1,946,"TaigaPlains",2,4351152.75972636,5,3602
4995,0,0,"Kennedy",20,"intactness",1,948,"TaigaCordillera",2,1345452148.1651,5,3603
5010,0,0,"Kennedy",20,"intactness",1,949,"TaigaCordillera",2,434550441.303265,5,3604
5020,0,0,"Kennedy",20,"intactness",1,951,"TaigaPlains",2,2139123.64128733,5,3605
5033,0,0,"Kennedy",20,"intactness",1,953,"TaigaPlains",2,17924963.0637585,5,3606
5035,0,0,"Kennedy",20,"intactness",1,954,"TaigaPlains",2,112810267.999969,5,3607
5036,0,0,"Kennedy",20,"intactness",1,955,"TaigaPlains",2,17425864.1689697,5,3608
5038,0,0,"Kennedy",20,"intactness",1,956,"TaigaPlains",2,167092328.346783,5,3609
5039,0,0,"Kennedy",20,"intactness",1,957,"TaigaPlains",2,51814189.9648372,5,3610
5044,0,0,"Kennedy",20,"intactness",1,958,"TaigaCordillera",2,56883723.1607253,5,3611
5088,0,0,"Kennedy",20,"intactness",1,960,"PacificMaritime",2,35307088.2923894,5,3612
5166,0,0,"Kennedy",20,"intactness",1,961,"PacificMaritime",2,80872895.5042943,5,3613
5193,0,0,"Kennedy",20,"intactness",1,962,"PacificMaritime",2,60535445.7905663,5,3614
5238,0,0,"Kennedy",20,"intactness",1,964,"PacificMaritime",2,2210248.49139888,5,3615
5323,0,0,"Kennedy",20,"intactness",1,965,"PacificMaritime",2,2230830.68056081,5,3616
5383,0,0,"Kennedy",20,"intactness",1,966,"PacificMaritime",2,127985362.34401,5,3617
5405,0,0,"Kennedy",20,"intactness",1,968,"PacificMaritime",2,8232438.02187151,5,3618
5418,0,0,"Kennedy",20,"intactness",1,969,"NorthernArctic",2,748618026.390739,5,3619
5420,0,0,"Kennedy",20,"intactness",1,970,"NorthernArctic",2,44301451.6401584,5,3620
5424,0,0,"Kennedy",20,"intactness",1,973,"NorthernArctic",2,21778688.8078423,5,3621
5425,0,0,"Kennedy",20,"intactness",1,974,"NorthernArctic",2,9841317469.57611,5,3622
5428,0,0,"Kennedy",20,"intactness",1,975,"NorthernArctic",2,12092672612.0828,5,3623
5429,0,0,"Kennedy",20,"intactness",1,976,"NorthernArctic",2,240228159.52647,5,3624
5431,0,0,"Kennedy",20,"intactness",1,978,"ArcticCordillera",2,18650522676.0269,5,3625
5434,0,0,"Kennedy",20,"intactness",1,980,"NorthernArctic",2,214682545.001562,5,3626
5435,0,0,"Kennedy",20,"intactness",1,981,"ArcticCordillera",2,21943041321.4639,5,3627
5440,0,0,"Kennedy",20,"intactness",1,983,"ArcticCordillera",2,1442361973.27351,5,3628
5441,0,0,"Kennedy",20,"intactness",1,984,"ArcticCordillera",2,9854650437.36558,5,3629
5443,0,0,"Kennedy",20,"intactness",1,986,"ArcticCordillera",2,2833836241.44385,5,3630
5444,0,0,"Kennedy",20,"intactness",1,987,"ArcticCordillera",2,4427546112.69744,5,3631
5448,0,0,"Kennedy",20,"intactness",1,989,"TaigaCordillera",2,74709131.5719082,5,3632
5451,0,0,"Kennedy",20,"intactness",1,991,"TaigaCordillera",2,33885372.6352008,5,3633
5452,0,0,"Kennedy",20,"intactness",1,992,"TaigaCordillera",2,42854035.7547615,5,3634
5453,0,0,"Kennedy",20,"intactness",1,993,"TaigaCordillera",2,91595877.6295236,5,3635
5455,0,0,"Kennedy",20,"intactness",1,994,"TaigaShield",2,7946951542.00183,5,3636
5456,0,0,"Kennedy",20,"intactness",1,995,"TaigaShield",2,282011320.50411,5,3637
5460,0,0,"Kennedy",20,"intactness",1,997,"TaigaShield",2,1659772283.4412,5,3638
5462,0,0,"Kennedy",20,"intactness",1,998,"TaigaShield",2,322061958.328503,5,3639
5468,0,0,"Kennedy",20,"intactness",1,1000,"TaigaShield",2,1631113213.7612,5,3640
5472,0,0,"Kennedy",20,"intactness",1,1002,"TaigaShield",2,7635850193.98625,5,3641
5473,0,0,"Kennedy",20,"intactness",1,1003,"TaigaShield",2,393137993.283228,5,3642
5557,0,0,"Kennedy",20,"intactness",1,1005,"Prairies",2,16929846.2842305,5,3643
5582,0,0,"Kennedy",20,"intactness",1,1007,"Prairies",2,98196183.2487189,5,3644
5592,0,0,"Kennedy",20,"intactness",1,1008,"Prairies",2,406453500.529985,5,3645
5655,0,0,"Kennedy",20,"intactness",1,1010,"Prairies",2,18243034.5693497,5,3646
5666,0,0,"Kennedy",20,"intactness",1,1011,"Prairies",2,177083226.766852,5,3647
5706,0,0,"Kennedy",20,"intactness",1,1012,"Prairies",2,8504824.90779724,5,3648
5710,0,0,"Kennedy",20,"intactness",1,1013,"Prairies",2,3218498.59068641,5,3649
5753,0,0,"Kennedy",20,"intactness",1,1014,"MontaneCordillera",2,395007009.114774,5,3650
5765,0,0,"Kennedy",20,"intactness",1,1015,"MontaneCordillera",2,1562991.96121907,5,3651
5791,0,0,"Kennedy",20,"intactness",1,1016,"MontaneCordillera",2,61553599.6317583,5,3652
5943,0,0,"Kennedy",20,"intactness",1,1018,"MontaneCordillera",2,3439597.2409156,5,3653
5966,0,0,"Kennedy",20,"intactness",1,1019,"MontaneCordillera",2,2570843.97365248,5,3654
6048,0,0,"Kennedy",20,"intactness",1,1020,"MontaneCordillera",2,1831527.7846675,5,3655
6061,0,0,"Kennedy",20,"intactness",1,1022,"MontaneCordillera",2,1184135.88131069,5,3656
6095,0,0,"Kennedy",20,"intactness",1,1024,"BorealPlains",2,18552930.7709648,5,3657
6097,0,0,"Kennedy",20,"intactness",1,1025,"BorealPlains",2,12977155.1113708,5,3658
6112,0,0,"Kennedy",20,"intactness",1,1026,"BorealPlains",2,37066805.4155231,5,3659
6128,0,0,"Kennedy",20,"intactness",1,1027,"BorealPlains",2,57253354.02807,5,3660
6244,0,0,"Kennedy",20,"intactness",1,1031,"BorealPlains",2,111127482.124188,5,3661
6282,0,0,"Kennedy",20,"intactness",1,1032,"BorealPlains",2,899726942.1395,5,3662
6347,0,0,"Kennedy",20,"intactness",1,1033,"BorealPlains",2,1800233.32231662,5,3663
6383,0,0,"Kennedy",20,"intactness",1,1035,"MixedWoodPlains",2,7903279.12826236,5,3664
6458,0,0,"Kennedy",20,"intactness",1,1036,"MixedWoodPlains",2,18735385.5384617,5,3665
6465,0,0,"Kennedy",20,"intactness",1,1037,"MixedWoodPlains",2,4534440.18621595,5,3666
6570,0,0,"Kennedy",20,"intactness",1,1039,"MixedWoodPlains",2,12969423.4431555,5,3667
6604,0,0,"Kennedy",20,"intactness",1,1040,"MixedWoodPlains",2,2020181.81944764,5,3668
6657,0,0,"Kennedy",20,"intactness",1,1042,"MixedWoodPlains",2,1453656.87188418,5,3669
6701,0,0,"Kennedy",20,"intactness",1,1043,"MixedWoodPlains",2,1741335.17866715,5,3670
1000,0,100,"Kennedy",20,"intactness",1,1044,"HudsonPlains",2,1161540174.27311,5,3671
1006,0,100,"Kennedy",20,"intactness",1,1045,"HudsonPlains",2,1339093516.82043,5,3672
1010,0,100,"Kennedy",20,"intactness",1,1047,"HudsonPlains",2,254099442.838707,5,3673
1011,0,100,"Kennedy",20,"intactness",1,1048,"HudsonPlains",2,68971423.92211,5,3674
1016,0,100,"Kennedy",20,"intactness",1,1049,"HudsonPlains",2,1077842547.66938,5,3675
1021,0,100,"Kennedy",20,"intactness",1,1052,"HudsonPlains",2,191294218.46527,5,3676
1023,0,100,"Kennedy",20,"intactness",1,1053,"HudsonPlains",2,164722707.185768,5,3677
1032,0,100,"Kennedy",20,"intactness",1,1055,"SouthernArctic",2,414760788.212914,5,3678
1033,0,100,"Kennedy",20,"intactness",1,1056,"SouthernArctic",2,9695838018.84025,5,3679
1036,0,100,"Kennedy",20,"intactness",1,1057,"SouthernArctic",2,286629596.850168,5,3680
1042,0,100,"Kennedy",20,"intactness",1,1059,"SouthernArctic",2,133467109.742787,5,3681
1047,0,100,"Kennedy",20,"intactness",1,1061,"SouthernArctic",2,3868662413.78,5,3682
1048,0,100,"Kennedy",20,"intactness",1,1062,"SouthernArctic",2,190884996.466576,5,3683
1051,0,100,"Kennedy",20,"intactness",1,1063,"SouthernArctic",2,811626282.11484,5,3684
1416,0,100,"Kennedy",20,"intactness",1,1064,"BorealShield",2,47923574.4780236,5,3685
2401,0,100,"Kennedy",20,"intactness",1,1066,"BorealShield",2,2004196.33420272,5,3686
3115,0,100,"Kennedy",20,"intactness",1,1067,"BorealShield",2,2472394.60186772,5,3687
3331,0,100,"Kennedy",20,"intactness",1,1069,"BorealShield",2,1299245.11083464,5,3688
3368,0,100,"Kennedy",20,"intactness",1,1070,"BorealShield",2,102728733.082227,5,3689
3388,0,100,"Kennedy",20,"intactness",1,1071,"BorealShield",2,1762643.4458769,5,3690
3908,0,100,"Kennedy",20,"intactness",1,1072,"BorealShield",2,1031829.74271823,5,3691
